Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Timestamp
Research Independent Study in Civil and Environmental Engineering | CEE 494,IND Section 09,8367,1,1,0.0,2021-06-27 17:27:43.978717
Research Independent Study in Civil and Environmental Engineering | CEE 494,IND Section 10,8368,1,1,0.0,2021-06-27 17:27:46.332628
Engineering the Planet | CEE 132L,Lecture Section 001,8318,6,30,80.0,2021-06-27 18:21:07.622963
Engineering the Planet | CEE 132L,Laboratory Section 01L,8319,6,30,80.0,2021-06-27 18:21:10.006015
Uncertainty Design and Optimization | CEE 201L,Lecture Section 001,8320,2,25,92.0,2021-06-27 18:21:12.376844
Uncertainty Design and Optimization | CEE 201L,Laboratory Section 01L,8321,2,25,92.0,2021-06-27 18:21:14.727434
Practical Methods in Civil Engineering | CEE 205,Lecture Section 01,8322,8,10,20.0,2021-06-27 18:21:17.076491
Research Independent Study in Civil and Environmental Engineering | CEE 294,IND Section 01,8323,0,5,100.0,2021-06-27 18:21:19.412699
Research Independent Study in Civil and Environmental Engineering | CEE 294,IND Section 02,8324,1,1,0.0,2021-06-27 18:21:21.772467
Fluid Mechanics | CEE 301L,Lecture Section 001,8325,18,18,0.0,2021-06-27 18:21:24.094001
Fluid Mechanics | CEE 301L,Laboratory Section 01L,8326,9,9,0.0,2021-06-27 18:21:26.422982
Fluid Mechanics | CEE 301L,Laboratory Section 02L,8327,10,10,0.0,2021-06-27 18:21:28.743035
Fluid Mechanics | CEE 301L,Laboratory Section 03L,8328,9,9,0.0,2021-06-27 18:21:31.075583
Fluid Mechanics | CEE 301L,Laboratory Section 04L,8329,10,10,0.0,2021-06-27 18:21:33.402973
Introduction to Soil Mechanics | CEE 302L,Lecture Section 001,8330,9,24,62.5,2021-06-27 18:21:35.757446
Introduction to Soil Mechanics | CEE 302L,Laboratory Section 01L,8331,2,8,75.0,2021-06-27 18:21:38.086527
Introduction to Soil Mechanics | CEE 302L,Laboratory Section 02L,8332,4,8,50.0,2021-06-27 18:21:40.497435
Introduction to Soil Mechanics | CEE 302L,Laboratory Section 03L,8333,6,8,25.0,2021-06-27 18:21:42.841857
Introduction to Soil Mechanics | CEE 302L,Laboratory Section 04L,8334,7,10,30.0,2021-06-27 18:21:45.215728
Engineering Sustainable Design and the Global Community: Structural Focus | CEE 315-20,Lecture Section 01,8335,16,20,20.0,2021-06-27 18:21:47.745469
Engineering Sustainable Design and the Global Community: Structural Focus | CEE 315-20,Lecture Section 02,8336,9,10,10.0,2021-06-27 18:21:50.174711
Engineering Sustainable Design and the Global Community: Environmental Focus | CEE 315-60,Lecture Section 01,8337,13,20,35.0,2021-06-27 18:21:52.490699
Engineering Sustainable Design and the Global Community: Environmental Focus | CEE 315-60,Lecture Section 02,8338,8,10,20.0,2021-06-27 18:21:54.818376
Research Independent Study in Civil and Environmental Engineering | CEE 394,IND Section 01,8339,0,1,100.0,2021-06-27 18:21:57.140297
Research Independent Study in Civil and Environmental Engineering | CEE 394,IND Section 02,8340,0,1,100.0,2021-06-27 18:21:59.468002
Research Independent Study in Civil and Environmental Engineering | CEE 394,IND Section 03,8341,0,1,100.0,2021-06-27 18:22:01.809496
Research Independent Study in Civil and Environmental Engineering | CEE 394,IND Section 04,8342,0,1,100.0,2021-06-27 18:22:04.161592
Research Independent Study in Civil and Environmental Engineering | CEE 394,IND Section 05,8343,1,1,0.0,2021-06-27 18:22:06.570718
Architectural Engineering II | CEE 411,Lecture Section 01,8344,10,15,33.33333333333333,2021-06-27 18:22:08.898741
Architectural Engineering II | CEE 411,Lecture Section 02,8345,7,10,30.0,2021-06-27 18:22:11.224641
Concrete and Composite Structures | CEE 422L,Lecture Section 001,8346,8,18,55.55555555555556,2021-06-27 18:22:13.563512
Concrete and Composite Structures | CEE 422L,Laboratory Section 01L,8347,1,6,83.33333333333334,2021-06-27 18:22:15.905590
Concrete and Composite Structures | CEE 422L,Laboratory Section 02L,8348,1,6,83.33333333333334,2021-06-27 18:22:18.243525
Concrete and Composite Structures | CEE 422L,Laboratory Section 03L,8349,6,6,0.0,2021-06-27 18:22:20.584722
Concrete and Composite Structures | CEE 422L,Laboratory Section 04L,8350,10,10,0.0,2021-06-27 18:22:22.951971
Integrated Structural Design | CEE 429,Lecture Section 01,8351,12,20,40.0,2021-06-27 18:22:25.287002
Applied Biological Principles and Processes in Environmental Engineering | CEE 462L,Lecture Section 001,8352,22,30,26.666666666666668,2021-06-27 18:22:27.603702
Applied Biological Principles and Processes in Environmental Engineering | CEE 462L,Laboratory Section 01L,8353,5,10,50.0,2021-06-27 18:22:29.953191
Applied Biological Principles and Processes in Environmental Engineering | CEE 462L,Laboratory Section 02L,8354,7,10,30.0,2021-06-27 18:22:32.265573
Integrated Environmental Design | CEE 469,Lecture Section 01,8355,3,10,70.0,2021-06-27 18:22:34.577835
Integrated Environmental Design | CEE 469,Lecture Section 02,8356,8,10,20.0,2021-06-27 18:22:36.894705
Independent Study in Civil and Environmental Engineering | CEE 492,IND Section 01,8357,1,1,0.0,2021-06-27 18:22:39.196189
Independent Study in Civil and Environmental Engineering | CEE 492,IND Section 02,8358,1,1,0.0,2021-06-27 18:22:41.533864
Research Independent Study in Civil and Environmental Engineering | CEE 494,IND Section 01,8359,0,1,100.0,2021-06-27 18:22:43.881407
Research Independent Study in Civil and Environmental Engineering | CEE 494,IND Section 02,8360,0,1,100.0,2021-06-27 18:22:46.222516
Research Independent Study in Civil and Environmental Engineering | CEE 494,IND Section 03,8361,1,3,66.66666666666666,2021-06-27 18:22:48.587782
Research Independent Study in Civil and Environmental Engineering | CEE 494,IND Section 04,8362,0,1,100.0,2021-06-27 18:22:50.941870
Research Independent Study in Civil and Environmental Engineering | CEE 494,IND Section 05,8363,0,1,100.0,2021-06-27 18:22:53.307144
Research Independent Study in Civil and Environmental Engineering | CEE 494,IND Section 06,8364,1,1,0.0,2021-06-27 18:22:55.703301
Research Independent Study in Civil and Environmental Engineering | CEE 494,IND Section 07,8365,1,1,0.0,2021-06-27 18:22:58.161176
Research Independent Study in Civil and Environmental Engineering | CEE 494,IND Section 08,8366,1,1,0.0,2021-06-27 18:23:00.524006
Research Independent Study in Civil and Environmental Engineering | CEE 494,IND Section 09,8367,1,1,0.0,2021-06-27 18:23:02.940033
Research Independent Study in Civil and Environmental Engineering | CEE 494,IND Section 10,8368,1,1,0.0,2021-06-27 18:23:05.299150
